customer_id,first_name,last_name,email,phone,date_of_birth,registration_date,city,state,country,postal_code,customer_segment,account_status,marketing_opt_in,preferred_channel,lifetime_value,referral_source
bf858e17-1a18-4387-915a-9f6d57dec23f,Benjamin,Blackwell,benjamin.blackwell801@gmail.com,001-431-506-8154x44445,1973-10-07,2021-04-02,Carsonchester,,MT,40586,Silver,Active,True,In-Person,10580.6,Social Media
d2ae2c7a-65ab-4d73-b9ca-0c617751c8b9,Vanessa,Myers,vanessa.myers98@hotmail.com,818.797.1251,2004-12-22,2021-06-19,Baileyport,OR,US,98727,Bronze,Active,True,Mobile App,17620.82,Social Media
11c4ef8e-e633-41ae-b1a3-13a39fe785f3,John,Heath,john.heath641@gmail.com,001-523-201-3270,1963-02-07,2020-08-20,South Christopherberg,CT,US,39259,Silver,Active,True,In-Person,14553.95,Email Campaign
ceca7283-5edf-43c9-84ed-ec896c639968,Kevin,Blankenship,kevin.blankenship694@icloud.com,461.677.0458x659,1951-12-20,2021-02-13,Micheleton,NY,US,19223,Platinum,Active,True,Email,4949.12,Email Campaign
cbd5d1be-7a7a-40ee-87b4-157d4f1920cd,Richard,Chapman,richard.chapman896@hotmail.com,001-930-648-2133x47084,1985-11-26,2021-01-23,West Ashley,MO,US,67215,Platinum,Active,False,Mobile App,14109.59,Direct
eacf139b-6ddc-48d0-afc2-dc3ceff9aebc,Angela,Scott,angela.scott208@outlook.com,247.649.2671x329,1986-03-15,2023-12-17,Port Victoriastad,OK,US,63000,Bronze,Active,False,Phone,3262.49,Referral
d169cb71-eb9c-4b5a-af33-2dc6c6fd787d,Charles,Mooney,charles.mooney450@yahoo.com,442.941.1058,1951-08-09,2020-07-10,West Anna,MA,US,53767,Bronze,Active,True,Email,6548.69,Email Campaign
7b23a7ae-c3ce-4ef0-bb87-82b9ad9196f8,Pamela,Stafford,pamela.stafford220@hotmail.com,(867)868-4093x8012,1969-07-29,2019-03-09,Lake Danielhaven,MN,US,28204,Bronze,Active,True,Email,17067.27,Direct
fd0aeb1a-590f-4ba5-ab33-2823b3db31df,Jose,Cooley,jose.cooley209@icloud.com,4932251450,1983-12-12,2019-01-17,Lake Michaelburgh,PA,US,33745,Silver,Active,False,Email,5008.8,Email Campaign
1a96f0b3-968b-4e64-93fd-346ab2d0d6ec,John,Smith,john.smith430@aol.com,9144127809,1961-05-13,2024-06-22,North Catherinefurt,PA,US,24091,Silver,Active,True,Mobile App,16865.31,Referral
4360ccc0-a1ff-45bb-ab6b-0df70804df1a,Aaron,Hutchinson,aaron.hutchinson985@protonmail.com,(873)406-3443,1988-07-19,2021-05-19,East Joyceport,IN,US,71445,Gold,Active,True,In-Person,2630.92,Paid Ad
3e039014-8e7e-4847-ab9e-6cd33a3991e2,Darren,Hopkins,darren.hopkins747@aol.com,(797)364-0720,1996-03-26,2024-12-13,Amandabury,IL,US,28543,Platinum,Active,True,In-Person,48.69,Email Campaign
a85e9c1f-abcd-4069-9964-b54050486fef,Melissa,Johns,melissa.johns488@hotmail.com,241-594-4688x13010,1954-03-14,2019-06-09,New Tanyaside,IL,US,78995,Gold,Active,True,Chat,5105.59,Organic Search
63e5f83e-ddc5-4016-81cd-d960f0f5d7ef,Elizabeth,Brown,elizabeth.brown946@gmail.com,463.470.3616,2003-09-05,2020-06-01,West Barbara,KY,US,57297,Bronze,Active,True,In-Person,8491.52,Social Media
50c2708d-093b-4f63-81c9-a41727015d38,Lauren,Long,lauren.long37@protonmail.com,001-239-498-7408,2000-10-23,2019-05-26,New Melissaburgh,AL,US,49240,Bronze,Active,False,Phone,8944.38,Email Campaign
01044369-5024-48a9-9b3b-a4227b7fc2b9,Kenneth,Rosales,kenneth.rosales221@icloud.com,679-391-7278x0272,1994-02-13,2020-03-17,Richardsonberg,,SM,20527,Platinum,Active,False,Phone,528.04,Referral
c66dda56-e782-4625-926f-abf3b5f61fe4,Rebecca,Morgan,rebecca.morgan310@gmail.com,334.321.4267x7487,1997-05-29,2025-01-25,West Timothybury,CT,US,02993,Bronze,Active,False,Chat,448.39,Email Campaign
cc98d868-7a20-4058-a144-484d71a487a0,Jessica,Lamb,jessica.lamb947@yahoo.com,+1-558-424-3055x8186,2005-02-21,2024-07-16,Juanfurt,CT,US,46622,Silver,Inactive,True,Chat,17986.76,Organic Search
b1fddd60-8cfb-4450-9dfe-870611358067,Savannah,Castillo,savannah.castillo983@icloud.com,407-856-2692,1973-02-17,2024-07-13,Ericberg,MN,US,23600,Gold,Active,True,Chat,9841.68,Paid Ad
903afad8-0ded-456d-b3bd-76c2cf8f890a,Leah,Lucas,leah.lucas195@yahoo.com,960.257.9792,1996-03-13,2020-12-01,East Tyler,NC,US,17996,Bronze,Active,True,Chat,17276.63,Organic Search
c57bdd87-505f-434b-99fe-f7f14f26b521,Claudia,Gonzalez,claudia.gonzalez864@aol.com,622.604.7639,1974-04-05,2024-06-11,Spencerside,VA,US,21252,Gold,Active,False,Chat,16462.46,Referral
a16285b0-12e3-4590-ab46-5be1faae62ce,Paul,Wilson,paul.wilson813@hotmail.com,667.896.7927x25998,1961-06-20,2019-12-14,North Vincentstad,CA,US,86413,Bronze,Active,True,Email,2825.44,Direct
28050bee-91d4-4779-9c8b-f276650f5460,Kari,Mckinney,kari.mckinney721@outlook.com,(262)721-7146x741,1997-10-01,2020-04-14,West Amandaside,SC,US,79316,Silver,Active,True,Email,413.56,Referral
a1cf5aa5-d840-450a-a3ce-a22a3b59209c,Yvonne,Hill,yvonne.hill665@icloud.com,(918)794-1795,1984-08-31,2020-10-29,Lake Dakotafurt,FL,US,29612,Bronze,Active,True,Email,2816.52,Referral
b7573ae2-93e7-46d3-8c59-f7ee18410fd2,Ruben,Morrison,ruben.morrison72@yahoo.com,366.699.3617x327,1954-01-29,2022-07-01,Amberborough,,AO,75003,Platinum,Active,True,Phone,10532.05,Direct
c360a1c6-d0cc-4033-a320-8ce9cf6a6c9f,Lisa,Fernandez,lisa.fernandez5@outlook.com,932.851.4546x060,1987-01-28,2022-11-10,Sandratown,,HR,29533,Gold,Active,False,In-Person,13411.57,Direct
2b62a38d-85df-408e-a0a6-c46c3f237873,Jacqueline,Kennedy,jacqueline.kennedy178@hotmail.com,494.349.9707x04548,1989-01-30,2022-02-08,West Sara,,BN,37580,Bronze,Active,True,Mobile App,15506.11,Email Campaign
93fffa13-69dd-4b3d-a174-00fedc1e27fd,Gina,Carpenter,gina.carpenter38@hotmail.com,759.793.5384x9612,1952-04-08,2023-11-14,Donnaburgh,WA,US,24915,Bronze,Active,True,Chat,13166.9,Referral
1df95902-33c6-4d62-b56f-f2d42520e65a,Charles,Turner,charles.turner591@gmail.com,728.578.1162,1954-11-01,2026-01-02,East Michaelhaven,MN,US,32313,Silver,Active,True,Email,4576.47,Organic Search
fb0718a4-5411-4501-9342-03ba953b0bc9,Eric,May,eric.may286@gmail.com,(935)691-6610,1989-08-02,2019-04-12,Robertsview,LA,US,28171,Bronze,Active,True,In-Person,14783.94,Email Campaign
5bd6d355-56e8-432f-97d2-dd7cdc9c1b67,Christina,Dean,christina.dean846@yahoo.com,(706)911-0486,1948-11-23,2025-08-25,New Sarah,OH,US,41707,Silver,Active,True,Phone,8321.3,Direct
7e54df49-8082-40a8-afea-494f10f99c28,Stephen,Ware,stephen.ware745@yahoo.com,275.650.7181x0255,1960-10-29,2021-12-21,East James,TX,US,36164,Silver,Inactive,True,Mobile App,2406.61,Paid Ad
0115ddf3-af2f-49bc-80fe-a38807b0810e,Tina,Marshall,tina.marshall712@outlook.com,(275)355-6707,1956-09-22,2023-12-29,Joneston,CT,US,70366,Bronze,Inactive,True,Mobile App,16302.52,Direct
eb567ea1-7cee-4c3e-b507-8ec3694b7749,Lisa,Phelps,lisa.phelps369@icloud.com,001-646-509-4567x5809,1971-08-25,2020-10-29,North Jamesmouth,GA,US,75590,Silver,Inactive,False,Chat,7720.65,Referral
cc9c6e50-e863-4eab-bc22-7254a3aa1478,Blake,Byrd,blake.byrd224@hotmail.com,211-883-2410x2464,1991-02-28,2025-10-08,West Tracey,IN,US,69201,Bronze,Active,False,Email,6941.94,Paid Ad
668c46cd-70e6-469e-913e-93c2c80f5df7,Lisa,Fields,lisa.fields957@outlook.com,+1-404-619-0251x190,1980-01-01,2024-07-16,Margaretland,CO,US,25260,Gold,Active,True,Chat,16103.45,Referral
5f0bdc9e-0122-4910-a3be-2ada845e3b9a,Veronica,Mccarthy,veronica.mccarthy429@outlook.com,(572)768-7720x78324,1981-12-21,2022-02-22,Stokesville,TN,US,51407,Bronze,Inactive,False,Mobile App,12859.63,Paid Ad
a8ab8d3d-4e29-4c75-ba57-bc39516834c7,Jennifer,Burton,jennifer.burton720@outlook.com,533.587.1918x387,1957-04-04,2024-09-21,South William,MO,US,94864,Gold,Inactive,False,Email,3825.1,Social Media
de316d23-1fab-4123-9123-9acbdee11c6b,Vanessa,Lang,vanessa.lang146@protonmail.com,873.206.0361x792,1957-12-03,2020-10-23,Seanbury,SC,US,17423,Bronze,Active,False,Chat,12986.27,Social Media
61226fcc-63f6-4cbc-bb5b-ed58b5b7020f,Todd,Zimmerman,todd.zimmerman650@aol.com,(988)620-9509,1958-10-06,2020-06-29,West Williamshire,NY,US,73624,Bronze,Active,True,Chat,16998.15,Organic Search
b742c2ce-71e4-4c6a-a2b5-b4856115ab04,Courtney,Brown,courtney.brown55@protonmail.com,691.791.5883x452,1993-01-20,2022-10-01,Richardfort,CO,US,44535,Platinum,Active,True,Chat,7205.81,Organic Search
91e7e088-576c-4bd8-a1a9-bffb09060df6,Miranda,Davis,miranda.davis610@outlook.com,(219)814-3802,1996-03-03,2019-12-17,Sparksville,,SM,96382,Silver,Active,True,Mobile App,13531.38,Organic Search
70b9ee0c-8696-456b-892b-530544691f88,Brittany,Rodriguez,brittany.rodriguez470@outlook.com,5917268975,1967-06-08,2025-01-16,East Melinda,FL,US,22730,Bronze,Active,True,Mobile App,5974.23,Direct
1772ead7-5db1-4bea-b536-97eada14ab27,Sue,Johnson,sue.johnson332@yahoo.com,+1-865-982-7133,1981-05-30,2022-01-20,Listad,UT,US,16879,Silver,Active,True,Mobile App,16020.57,Paid Ad
9502add4-4118-4b6d-b8af-f92def28217a,Brittany,Williamson,brittany.williamson153@aol.com,399-796-4819,1998-04-28,2019-06-28,Jimenezhaven,NJ,US,11121,Bronze,Active,False,Phone,14257.49,Direct
d7595179-7218-4425-bfa2-b7197bfa72de,Sharon,King,sharon.king100@protonmail.com,001-389-973-7507x00782,1978-03-23,2023-01-14,Carolynberg,,MR,83657,Bronze,Active,False,Chat,10269.24,Paid Ad
f4d4dc05-0065-4fc6-b3d0-3aef516889c4,James,Smith,james.smith72@outlook.com,(958)486-3931x24870,1987-06-04,2025-10-24,Port Richardhaven,WA,US,70506,Bronze,Inactive,True,Email,2125.47,Organic Search
cbbc1b8e-254d-4ec5-ae6d-e58b0f19db5d,Julie,Brown,julie.brown662@gmail.com,879-284-3126x4738,1948-01-10,2024-04-10,East Rileyland,MD,US,68579,Bronze,Active,False,Phone,9671.31,Referral
b957b6ae-dfb0-491c-abd4-ef725ace7564,Lisa,Smith,lisa.smith898@gmail.com,3079748510,1971-12-31,2022-03-21,Danielchester,,TM,60354,Silver,Active,True,Phone,14817.92,Direct
c13ae013-2e34-4421-9918-e4f27535f747,Patrick,Sandoval,patrick.sandoval347@hotmail.com,326-790-3591x1014,1975-12-13,2019-10-28,North Michelle,,HU,67523,Platinum,Active,True,Chat,16155.15,Referral
0d50e84f-b7da-4f4c-bf70-27b51543a396,William,Hudson,william.hudson511@icloud.com,(265)671-6213,1982-01-13,2020-12-29,Priscillaport,TN,US,67989,Bronze,Active,True,Phone,9811.09,Social Media
fb4f3978-f5ea-4d32-96c7-ee13d94522d6,Angela,Bowman,angela.bowman43@outlook.com,869-961-0599x1237,1980-07-10,2021-04-16,Taylorton,MO,US,43178,Silver,Inactive,True,Phone,11955.41,Paid Ad
512ae475-6751-4874-9620-57ce55f07c1a,Shawn,Stone,shawn.stone208@gmail.com,(855)620-5483x74690,1964-07-25,2019-11-02,Hamptonview,NC,US,08402,Gold,Active,False,Phone,14906.92,Organic Search
dd5c058f-ad9e-44bb-8f59-4c9405692c02,Nathan,Smith,nathan.smith945@yahoo.com,+1-844-208-3369x2152,1963-12-31,2023-03-25,Salinasport,GA,US,88452,Silver,Suspended,True,In-Person,39.81,Social Media
d3855468-5a41-426b-a341-396d2f4fc5be,Craig,Taylor,craig.taylor746@hotmail.com,7346684389,1959-10-06,2020-04-07,Griffinland,SC,US,84983,Platinum,Active,True,Chat,16812.07,Social Media
426d44b4-74b8-445b-b2d5-c46d44d7fa40,Tiffany,Rowland,tiffany.rowland634@yahoo.com,680-357-3588x445,1986-03-10,2021-03-30,West Richard,,AU,88493,Bronze,Active,True,Phone,15305.75,Paid Ad
46795efa-c794-47d1-ac47-4d85dd1f0be5,Lisa,Nguyen,lisa.nguyen242@outlook.com,001-482-272-9089,1969-12-09,2021-05-14,North Karen,,BD,70779,Platinum,Active,False,Chat,1999.0,Organic Search
96848a8c-3a2d-44d8-b95d-cd5d9b21a295,Daniel,Ward,daniel.ward4@aol.com,001-681-403-9098x80325,1979-05-21,2024-01-11,Gillport,MD,US,84250,Bronze,Suspended,True,Phone,9112.77,Email Campaign
4725ac94-d51c-4bc1-aa63-a26fe288ac0e,Evelyn,Baker,evelyn.baker994@aol.com,+1-547-666-1425x857,1955-11-30,2023-03-19,Brownmouth,CT,US,46319,Platinum,Active,True,Mobile App,38.32,Social Media
e812a54f-3cab-4ce2-be47-b689480533b2,Christopher,Thomas,christopher.thomas491@gmail.com,479-242-4509,1951-10-05,2021-04-22,North Stephanie,CO,US,82295,Bronze,Inactive,True,Mobile App,5647.66,Paid Ad
bbe2bb53-50d2-47c8-9a06-0bdf458d7045,Michael,Gibbs,michael.gibbs437@hotmail.com,(485)902-4715,1987-08-26,2023-07-13,Sanchezfurt,UT,US,50242,Platinum,Active,False,Phone,12417.29,Referral
6b14508c-3b2d-4691-9680-5ce6926ed017,Shelia,Warren,shelia.warren210@yahoo.com,909.489.0450x8394,1999-10-18,2025-02-09,South Robertstad,MI,US,26684,Silver,Active,True,Email,5172.18,Direct
be4b9862-5661-4537-859b-10d49730a981,Linda,Ross,linda.ross623@outlook.com,+1-922-228-9878x326,2003-06-11,2021-02-20,Port Richard,NC,US,47275,Bronze,Active,True,Phone,16394.55,Email Campaign
028c54c1-eaab-4994-9e62-056a45632396,Deanna,Warren,deanna.warren124@icloud.com,752.785.9076,1985-05-19,2022-12-09,Tinaton,CO,US,07937,Gold,Active,True,Phone,9994.73,Referral
a22c54e4-7a6b-4432-ae56-b407cebcef16,Brittany,Lewis,brittany.lewis313@outlook.com,649.370.4703x40529,1989-09-12,2024-02-29,Port Melissaport,,KN,44223,Bronze,Active,True,Chat,8992.15,Paid Ad
6431884c-ffb4-4d55-9db5-2f06b78a8b1e,Sharon,Drake,sharon.drake867@icloud.com,(297)808-2068,1961-12-05,2025-08-09,South Shari,AL,US,21167,Bronze,Active,False,Email,7306.89,Email Campaign
7aea8596-aeff-45a9-b4cf-83c4894be23c,Jennifer,Martinez,jennifer.martinez221@outlook.com,001-813-207-1695x215,1970-03-25,2025-08-21,Patrickside,GA,US,62250,Silver,Inactive,False,In-Person,477.18,Direct
a8b6e9e5-1978-43bd-9039-d2f6caad33e4,Jerry,Wade,jerry.wade894@yahoo.com,(390)390-1489x75484,1965-08-12,2023-09-26,Lisafort,PA,US,44151,Bronze,Active,True,Chat,8464.63,Direct
19494514-6d65-4642-853e-a396844ee97c,Latoya,Barrera,latoya.barrera515@aol.com,001-338-279-3323x569,1990-03-26,2026-05-16,Garciafort,KY,US,20334,Bronze,Active,False,Email,15479.07,Direct
18cae277-10a4-47fa-b535-599b625878b1,Courtney,King,courtney.king665@gmail.com,(929)821-2210x6943,1996-09-01,2026-02-16,South Brett,CT,US,54252,Gold,Active,True,Mobile App,14873.22,Social Media
91329247-b9fb-477c-a316-dd487dee89f0,Joseph,Meyer,joseph.meyer117@icloud.com,527.287.3586x58236,1963-11-04,2026-01-29,Andersonmouth,AZ,US,59940,Bronze,Suspended,True,Phone,8290.91,Organic Search
7778d36e-59e0-4f32-af8a-d5b16b5e362c,Michele,Copeland,michele.copeland751@icloud.com,+1-428-538-8129x856,2002-03-19,2022-11-24,Lake Christopherstad,WI,US,56978,Bronze,Active,True,Phone,7186.74,Social Media
18d686b3-1d9f-44dc-a138-34c96bdd5b16,Mary,Richardson,mary.richardson457@aol.com,(926)379-6991,1962-06-04,2024-04-12,Oconnorview,NY,US,53304,Silver,Suspended,False,Email,13209.84,Organic Search
aa6003dd-1daf-4c5b-a4ae-915e900e1f16,Carolyn,Medina,carolyn.medina262@protonmail.com,412-956-7386,1948-03-04,2024-01-06,Evansstad,OH,US,59982,Bronze,Active,True,In-Person,11685.7,Social Media
de719779-2b47-4828-9c16-a86facc53d79,Ryan,Jensen,ryan.jensen877@icloud.com,001-662-318-3592,1959-12-24,2025-02-14,Mcdanielfurt,IN,US,12348,Bronze,Active,False,In-Person,17511.9,Direct
17d717eb-a213-4b81-9eae-70651052474f,Isabel,Wilkins,isabel.wilkins520@protonmail.com,(668)418-2392x4576,1971-09-28,2019-04-30,New Gerald,CO,US,50974,Platinum,Suspended,False,Mobile App,10177.52,Organic Search
f7f0d67b-913e-4b9a-9245-8ae69bd173ab,Scott,Morrow,scott.morrow112@yahoo.com,+1-557-835-9405,1990-10-30,2026-02-18,Michaelville,,HU,02355,Gold,Active,True,In-Person,16735.12,Referral
0f4c7316-34cb-4df1-bead-09f474eafa01,Stephanie,Davis,stephanie.davis744@protonmail.com,(538)994-4941x30249,1983-02-15,2021-07-27,Port Roger,OK,US,24903,Silver,Inactive,True,Chat,8256.87,Direct
ce0fdd6d-60da-46ea-9ec9-f7a68d4c8193,Dawn,Higgins,dawn.higgins198@yahoo.com,822.275.3262x61205,1959-01-17,2024-01-31,Sandersmouth,IL,US,51406,Bronze,Active,True,Email,13189.02,Paid Ad
22979df5-0090-46b7-95b8-17ae27acb9f7,Sharon,Bates,sharon.bates951@gmail.com,622.545.4846x630,1981-01-09,2021-06-16,Lake Heidiborough,LA,US,19721,Bronze,Active,True,In-Person,17757.13,Email Campaign
c7699c79-c600-4094-8b55-c05901757ae6,Christian,Thomas,christian.thomas339@aol.com,334.253.7502,2003-11-04,2019-12-06,East Joseph,CT,US,33273,Silver,Active,True,Chat,6737.87,Social Media
78b633ea-0bb4-4506-8214-a8bdf4b6b311,Colin,Massey,colin.massey375@gmail.com,522.945.7783,1993-06-07,2023-01-23,South Adam,IL,US,52598,Bronze,Active,True,Mobile App,17779.38,Email Campaign
d3c361bf-ffe4-4c3f-bbea-8b096b751e6c,James,Figueroa,james.figueroa823@icloud.com,001-488-352-4967,1976-03-15,2024-10-20,North Jamesburgh,VA,US,00706,Bronze,Active,True,In-Person,8686.78,Organic Search
0a1ed3c2-aacc-42db-b23f-317a7815b4aa,Andrea,Cordova,andrea.cordova374@yahoo.com,826-995-0019x684,2000-07-04,2026-01-27,South Karen,MI,US,56757,Bronze,Inactive,False,Chat,2448.95,Organic Search
99b7dc67-8202-4221-960e-4d9ee4f08dcf,Margaret,Barnes,margaret.barnes302@outlook.com,001-414-737-5474x01405,1988-07-25,2024-08-18,Jeffreyfurt,,TH,31082,Gold,Inactive,True,Phone,10807.27,Direct
516e9811-b63e-4c69-b5be-54e77ad345cf,Michael,Grimes,michael.grimes902@aol.com,001-892-563-6903x68077,1984-01-29,2025-04-25,Port Heidiburgh,GA,US,65205,Silver,Active,False,In-Person,514.82,Direct
d6df166d-3047-4a48-a1ac-a888b1921284,David,Bush,david.bush765@hotmail.com,883.227.5070,1961-02-09,2021-06-01,Justinburgh,CA,US,82083,Silver,Active,True,Chat,17394.01,Social Media
4bab1b88-5d55-45c8-8e8e-2c52fd5439c5,Steven,Smith,steven.smith489@protonmail.com,546.711.7386,1964-12-12,2023-10-28,Debraborough,CT,US,13025,Bronze,Inactive,True,In-Person,2272.7,Social Media
1a86764b-7cf6-43c4-bbe5-9f64330c8ec4,Susan,Stewart,susan.stewart434@aol.com,+1-493-204-1861x0767,1990-05-31,2026-02-15,Brandonview,MD,US,73303,Gold,Active,True,In-Person,916.31,Direct
8a15ce0f-98eb-4e85-b17d-bc5446435f74,Karen,Hayes,karen.hayes218@gmail.com,329-606-3147,1983-04-10,2023-08-23,New Jose,OK,US,44191,Silver,Active,True,In-Person,11276.27,Referral
2466eb23-fa27-4aa7-b73b-7d9747daa0f5,Jill,Webb,jill.webb120@protonmail.com,(713)682-4442x934,1977-12-04,2024-02-13,Martinchester,,TD,89109,Bronze,Suspended,True,Email,9565.71,Email Campaign
232e4c68-0555-49f3-84fd-b7c4dbe7c745,Kathy,Berger,kathy.berger340@hotmail.com,(275)540-1720x944,1977-03-23,2025-02-15,East Mariamouth,IN,US,46965,Silver,Active,False,In-Person,2823.99,Social Media
88889218-210f-4bbd-9155-fb2593dba7f8,Carrie,Orr,carrie.orr60@hotmail.com,210-267-9433x2031,1970-01-22,2019-02-12,Dayberg,,CG,25747,Bronze,Active,False,Mobile App,3106.45,Email Campaign
22f11090-b2c4-4b7d-a644-671248c4ac90,Elijah,Davis,elijah.davis29@hotmail.com,(330)942-4414,1981-06-19,2021-08-23,South Brandiborough,FL,US,32068,Silver,Active,False,Mobile App,8008.21,Social Media
e92f31ea-7a40-42c5-9037-5b7fcc55f367,Debra,Klein,debra.klein866@gmail.com,+1-292-553-5816x192,2002-03-04,2019-03-25,Wardview,AZ,US,15491,Bronze,Active,True,In-Person,11880.17,Organic Search
17a2e7d1-e592-438c-a3af-694dd0e37d1b,Joy,Brown,joy.brown178@aol.com,952.389.1162x611,1968-07-09,2022-08-05,East Misty,AZ,US,92983,Bronze,Active,False,Chat,3282.88,Social Media
36943584-41c0-4457-8c0a-20d05e750d4c,James,Love,james.love31@aol.com,(488)985-1163x27154,1987-05-29,2020-07-17,Garrettville,MN,US,51856,Gold,Active,True,Email,2061.39,Organic Search
37546171-f2ff-4399-a058-6c6acb117e4d,Kim,Clark,kim.clark998@icloud.com,4087697446,1968-06-27,2026-04-24,Nguyenberg,OH,US,92606,Bronze,Active,True,Chat,11439.77,Organic Search
b9f4f056-c6c3-4be6-8b6d-35b58ba15e33,Anthony,Black,anthony.black824@outlook.com,+1-254-209-7434x41788,1961-03-06,2020-06-05,Jonesburgh,,GM,09654,Platinum,Active,True,Email,14967.78,Email Campaign
b0461c83-f960-4e46-9169-20bc2a9cd0e3,Andrew,Cisneros,andrew.cisneros433@icloud.com,249-618-2386,1991-01-31,2019-04-30,Lake Brian,CT,US,09622,Gold,Active,False,In-Person,6896.49,Referral
4f621768-1872-4ba7-883c-0ffc3d6129b8,Sally,Duncan,sally.duncan674@gmail.com,2698547394,1953-07-09,2025-04-15,South Kevinville,CA,US,67608,Silver,Inactive,False,Email,12807.63,Social Media
7d26b4d9-a103-4747-b173-f2cac5161cae,William,Mason,william.mason364@gmail.com,343.515.7723x852,1955-11-27,2020-01-27,New Chad,IL,US,53475,Silver,Active,False,Email,11869.53,Direct
4119b16e-840c-41d6-83d8-3f18c3c12baf,Sara,Mendez,sara.mendez42@outlook.com,875-493-7775x7305,2003-08-25,2024-02-04,Lake Karentown,OH,US,33741,Platinum,Suspended,False,Phone,5782.99,Organic Search
e0d4776a-9b27-457d-810c-767e609bf6f6,Timothy,Mendoza,timothy.mendoza195@hotmail.com,(772)863-3248x27210,1974-02-01,2020-08-22,North Vincent,VA,US,52281,Platinum,Active,True,Email,1200.99,Social Media
74389244-d18f-44be-a333-0153bc7424bb,Jasmine,Garcia,jasmine.garcia301@gmail.com,(555)601-5538x531,1957-04-30,2025-03-11,Sandovalport,AL,US,94515,Silver,Active,False,Chat,9711.51,Paid Ad
38530391-081d-46b2-9e16-5426f0008e4b,Travis,Gray,travis.gray969@outlook.com,+1-963-441-7219x158,1963-08-27,2026-02-18,North Sarahchester,MD,US,66240,Bronze,Suspended,True,Mobile App,7379.61,Email Campaign
7b88d4eb-fc05-4511-91b5-e6a24a8c793e,Shannon,Foster,shannon.foster332@icloud.com,494-919-7436,1950-05-31,2023-07-29,Port Edwardbury,AZ,US,62475,Platinum,Suspended,True,In-Person,9193.1,Social Media
b378c134-085a-493c-8e41-c5253c9c63bf,Curtis,Watson,curtis.watson53@hotmail.com,693-322-7985,1967-04-23,2025-10-22,Powellland,,VC,22758,Silver,Active,True,In-Person,5947.19,Organic Search
c84392ec-d23e-4f37-b1c8-acb15cab19d1,Kathy,Jones,kathy.jones989@yahoo.com,869-910-8511x97664,1969-11-25,2026-02-02,Port Katherineshire,NC,US,55204,Gold,Inactive,False,Mobile App,4590.03,Paid Ad
841fd6e5-3885-49f1-9cd5-578cd47229da,Charles,Williams,charles.williams475@gmail.com,5458681574,1997-08-11,2026-04-25,Stantonville,MA,US,43996,Gold,Active,True,Email,13232.77,Paid Ad
7a92fd0d-3601-4e6e-8f73-35174efa55a8,Derek,Doyle,derek.doyle769@protonmail.com,+1-226-342-6922x6640,1953-03-27,2021-08-15,Saraville,CT,US,63243,Silver,Inactive,False,In-Person,14835.2,Direct
2a6feaa3-6ebc-438a-98fd-d8a92a0a7bde,Richard,Bailey,richard.bailey670@gmail.com,001-732-801-9019x094,1997-11-23,2020-09-04,Priceshire,OR,US,20540,Bronze,Active,True,In-Person,15031.38,Organic Search
9ab1f130-9203-4fdf-80be-8dc4b2b09e98,Christina,Sanders,christina.sanders523@gmail.com,614.696.3976x8457,1997-01-21,2019-10-25,East Hollyville,MD,US,88067,Bronze,Active,True,Mobile App,990.45,Organic Search
a6619906-c0e1-4242-afa1-c10cbfbbbdaf,Steve,Smith,steve.smith292@gmail.com,217.285.3563x3098,1948-04-17,2024-02-24,Port Kari,WI,US,98779,Bronze,Active,True,Chat,15429.87,Paid Ad
7118701c-988b-41b9-9f65-ee73357d4ecf,Katherine,English,katherine.english864@protonmail.com,780-899-0558,1979-04-27,2020-07-03,Port Denise,PA,US,46792,Bronze,Inactive,False,Mobile App,12245.24,Social Media
398a258c-effe-43da-82a7-4d330ced7055,Laurie,Fox,laurie.fox982@gmail.com,+1-221-247-7008x2863,1948-09-05,2019-12-21,East Robertchester,VA,US,33756,Gold,Active,True,Chat,16171.07,Email Campaign
599673f8-d669-41ec-ad5f-6cf0125b4c51,Steven,Jordan,steven.jordan959@aol.com,(512)227-9765,1954-05-10,2020-06-27,South Thomaston,VA,US,89985,Bronze,Inactive,True,Email,15300.13,Organic Search
fe8f3868-6a4c-44fa-b4c7-b4bacde2a4b1,Carla,Brewer,carla.brewer525@icloud.com,457-746-5232x080,1994-09-30,2025-01-29,Wilsonbury,UT,US,26430,Silver,Active,False,Email,5549.42,Referral
cd312ba0-37d0-4c1a-aba0-aaffa4907f5d,John,Reyes,john.reyes170@hotmail.com,461.504.0587x1513,1964-01-14,2020-10-17,Christianchester,NJ,US,71437,Platinum,Active,True,Phone,1407.29,Social Media
c53eb7cf-315b-45f4-a9e2-cce558389321,Ryan,Lester,ryan.lester238@icloud.com,224-759-0564x165,1973-10-11,2022-12-25,Jonesport,FL,US,29696,Gold,Active,True,Phone,8341.91,Direct
1619e527-c5dc-40de-bf46-5f1049bad855,Melissa,Green,melissa.green74@protonmail.com,001-832-825-4538x00694,2002-07-02,2025-08-17,Tuckertown,GA,US,39912,Silver,Active,True,Email,168.36,Paid Ad
2f615669-f111-48e1-9a06-2e3490e540ba,Alexander,Peterson,alexander.peterson854@protonmail.com,001-771-388-6689x265,1965-05-01,2022-07-30,Figueroamouth,MN,US,18012,Bronze,Inactive,True,Chat,16908.43,Social Media
